"","ENSG00000005381","ENSG00000012223","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000078018","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000101425","ENSG00000103037","ENSG00000103175","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000115590","ENSG00000117318","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000118520","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000147174","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000155659","ENSG00000156042","ENSG00000159713","ENSG00000159899","ENSG00000160185","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000179639","ENSG00000181007","ENSG00000184206","ENSG00000186854","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000198722","ENSG00000204219","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000231027","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161","cancer_type"
"HD-8",0.67749479749338,0.258420943592958,0.668293917374489,-0.470263139386551,1.3361990319319,-0.110965431870751,0.542238458256494,-0.449675359086114,0.629390671886375,0.836910916224839,1.73216607062186,-0.307795999736492,-0.502737008274873,-0.565845060824243,0.46176140227204,-0.554462633501151,-0.443851632888024,-0.387394200377394,0.678846460439289,-0.492205304226604,0.103894764398171,0.685712322134017,-0.476853862650794,-0.174888736987272,0.407449478100978,0.411801042268952,0.47847101508587,0.155812539642333,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.285117737132929,-0.490986750038817,0.488759920917921,0.809745615057774,1.01496463594134,0.718491547599627,2.66456267081606,-0.439765002258775,0.57280164364712,0.764963016565123,-0.454763048708803,2.85888392067392,0.994661389447599,-0.445044818954859,-0.534409221752732,-0.321813678624422,1.37103280485202,-0.6152337154774,-0.539840567297763,-0.248392932477766,-0.49084846686413,-0.449673180451552,-0.409470243074914,1.97279739258772,1.34806330324252,0.132905050865381,3.37833864902009,0.840994388573633,-0.153263761494925,-0.570590625929928,-0.569204097031386,-0.718784402270428,-0.717689049863235,-0.539511579136432,-0.0432112263672451,-0.46119392711915,0.912356912827653,-0.592767931218722,-0.427419269955464,0.329552083202331,-0.59759168014289,0.326771731944829,-0.518588722594602,0.782289768054105,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.353784859902958,-0.64512693066382,-0.578189275152201,"HC"
"HD-9",-0.622803829285566,-1.04634508615924,-0.504092867637063,-0.470263139386551,0.79913246399735,-1.12561333652074,-0.378386851177617,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.565845060824243,-0.530944400209749,-0.554462633501151,-0.443851632888024,-0.64079915192147,-1.00909137052066,-0.492205304226604,0.954931749277358,0.491482113938884,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,0.259301061809468,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.847487547850667,-0.490986750038817,2.39845202521936,-0.607941775369872,0.193594562705991,-0.527954826294125,1.20261869736434,-0.439765002258775,-1.06019125008981,-0.740964223509046,-0.454763048708803,-0.782395946637642,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.910833690718389,-0.6152337154774,-0.539840567297763,-0.114311775905356,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.584516259022239,-0.554620084119104,-0.624231067142604,-0.465404719997667,-0.580575930301235,-0.0273761886343727,-0.97424155118043,0.300845461462862,1.17633440008725,-0.717689049863235,-0.539511579136432,-0.772959880621827,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,0.688486175532814,-0.59759168014289,0.188842952803447,-0.518588722594602,1.77329315610727,-0.504866704114067,-0.687212598123554,0.0824795429467712,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"HD-10",-0.622803829285566,-0.776525100527048,0.809463409173953,-0.470263139386551,4.14536374009083,-1.12561333652074,-0.378386851177617,-0.449675359086114,-0.50884989360878,-0.458221166086452,0.389668780217059,-0.644452166720837,-0.502737008274873,-0.565845060824243,-0.530944400209749,1.68596733849929,-0.443851632888024,-0.833853292576544,1.03974330464514,4.42941728569596,2.38071001579849,-0.695071002933568,-0.476853862650794,-0.60138553636741,1.75244289733296,-0.515156666879565,-0.48551402693301,-0.827659933261152,-0.455326700619484,3.53327971261253,-0.67766395689567,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.553572550214445,2.0425599855774,2.51480220101364,-0.439765002258775,1.0746414393457,0.114865346816372,-0.454763048708803,0.991877795093599,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.37582174175615,-0.6152337154774,-0.539840567297763,0.0403136481417565,0.742067372883702,-0.449673180451552,-0.409470243074914,0.446500211589694,-0.554620084119104,-0.624231067142604,2.3897141256343,-0.580575930301235,0.190682022040871,2.18011468893477,-0.569204097031386,0.118362855408161,-0.717689049863235,-0.539511579136432,-0.772959880621827,5.41945864124406,1.57435571586471,-0.592767931218722,-0.427419269955464,2.50292802223409,-0.59759168014289,2.36956552156347,-0.518588722594602,1.59593878124627,-0.504866704114067,2.47717796013931,5.40709139329619,-0.848603703086092,1.03745696585049,0.528906292692677,"HC"
"HD-11-1",-0.622803829285566,-0.583056433142168,-0.504092867637063,-0.470263139386551,0.497371590490313,-0.108298253273583,-0.378386851177617,0.950209186203531,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.136411395252821,1.22073629791223,-0.554462633501151,-0.443851632888024,-0.66891732942839,-0.608868915395329,-0.492205304226604,-0.682404623927004,-0.695071002933568,0.0700690731678847,-0.60138553636741,-0.644579436713602,-0.515156666879565,1.494338623399,-0.827659933261152,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.553572550214445,-0.527954826294125,-0.76412761622564,-0.439765002258775,-0.76627622476825,0.499997173462501,-0.454763048708803,-0.782395946637642,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.481849550931869,-0.6152337154774,-0.539840567297763,-1.16700857218029,0.64854551257177,-0.449673180451552,-0.409470243074914,-0.584516259022239,-0.554620084119104,-0.624231067142604,-0.93969794690545,-0.580575930301235,-0.441307594061343,-0.316151662019743,-0.569204097031386,-0.718784402270428,-0.0134060396551996,-0.539511579136432,-0.772959880621827,-0.46119392711915,-0.682025256037862,-0.0201116906070916,-0.427419269955464,-0.137722139302435,-0.59759168014289,-0.645777537662684,-0.518588722594602,0.832283689229941,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"HD-13-1",-0.622803829285566,-0.692542108253565,0.989653870073462,0.560398568088651,1.11590448032307,0.681764771289528,-0.378386851177617,-0.449675359086114,2.42748353682002,-0.458221166086452,-0.517190536167296,0.00711927536093146,0.252922679588411,-0.13376939818899,-0.530944400209749,0.113700920755237,1.51859986555743,-0.667902596850828,0.977208539180147,-0.492205304226604,1.03846437972509,0.742773979761887,-0.476853862650794,-0.286760583384827,-0.253535927044919,-0.515156666879565,-0.48551402693301,0.196455099931441,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.0758528750202939,-0.490986750038817,1.62372226231729,-0.607941775369872,-0.553572550214445,1.18230988135899,0.657997311773257,-0.439765002258775,0.678082827954991,-0.740964223509046,-0.454763048708803,-0.155114914622642,0.170369075514442,-0.445044818954859,1.05320761032095,-0.321813678624422,-0.660936481112167,0.183209880668725,-0.539840567297763,1.07183915943952,-0.49084846686413,-0.449673180451552,-0.409470243074914,0.0943202962242072,-0.554620084119104,-0.624231067142604,1.19727400438819,0.59432690713619,-0.128341899751783,0.0417251302394958,1.76649296404153,-0.167594215852503,0.857915144315495,0.464966209262568,-0.772959880621827,-0.46119392711915,0.488298349773772,-0.592767931218722,-0.427419269955464,-0.961557031633312,1.21783289630774,0.36740128006543,-0.518588722594602,1.31030788882708,-0.504866704114067,0.227532401800455,0.405110478459633,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"HD-14-1",-0.622803829285566,-0.873423719626267,-0.504092867637063,-0.470263139386551,1.01348439871837,-0.195076558008675,0.555153128611596,-0.449675359086114,0.645358081795202,-0.458221166086452,-0.517190536167296,0.0329636374601965,1.55845104876856,-0.565845060824243,0.628298688052402,0.36405413605471,1.0064529131892,-0.112317093325907,1.38156404816238,1.90357012763773,3.48912451302113,1.69319900281124,-0.476853862650794,0.143774606158206,-0.107016411959277,-0.515156666879565,-0.48551402693301,1.16018555950932,-0.455326700619484,2.97204475734658,0.831479154671395,0.0895963401905986,-0.490986750038817,1.12429329137195,-0.607941775369872,0.251564507624217,1.01595420547096,1.17251980025217,1.11304260756561,1.11013010560139,1.57875672251351,0.562361726262092,0.684937395353532,-0.44670420852186,-0.445044818954859,0.832766108752415,-0.321813678624422,0.947094847827169,1.47775471388208,-0.539840567297763,0.670701484631609,0.625082570444049,1.23313031302488,-0.409470243074914,1.37690290470457,0.41760817164152,0.143582281480742,0.00493374594851412,-0.580575930301235,-0.753092682936152,1.01006592208317,0.880910430211417,0.474487508748707,1.09270008302969,-0.539511579136432,-0.248966722397652,0.167624979568626,-0.21946016284745,-0.592767931218722,-0.427419269955464,1.0772300309616,0.659127350476274,0.745287242663219,-0.518588722594602,0.383480653412722,-0.504866704114067,0.568705439352607,0.977630579740818,-0.493300974020819,-0.64512693066382,-0.578189275152201,"HC"
"HD-15-1",-0.622803829285566,-1.04634508615924,-0.504092867637063,-0.470263139386551,-0.73287211537662,0.0429765897323857,-0.378386851177617,-0.449675359086114,0.808393236788504,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.565845060824243,-0.530944400209749,0.188667823788668,-0.443851632888024,-0.466639229666289,-0.561226037948972,1.56163507515678,-0.682404623927004,1.02650448753712,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,-0.359378348935206,-0.455326700619484,-0.450589165201014,0.0310259550533112,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.553572550214445,-0.527954826294125,-0.76412761622564,-0.439765002258775,0.578808837396789,-0.740964223509046,-0.454763048708803,-0.782395946637642,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.910833690718389,-0.6152337154774,-0.539840567297763,0.470705707271818,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.584516259022239,-0.554620084119104,-0.624231067142604,-0.93969794690545,-0.580575930301235,0.433229181476886,-0.50670295595994,-0.569204097031386,-0.718784402270428,0.0704325074157906,-0.539511579136432,-0.772959880621827,-0.46119392711915,-0.682025256037862,0.190437281308886,-0.427419269955464,-0.040295802446383,-0.59759168014289,0.731468212921994,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.0332065052063016,-0.583197955142975,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"HD-16-1",-0.622803829285566,-1.04634508615924,1.97546809968218,-0.470263139386551,0.822969394614941,0.331174336583996,-0.378386851177617,-0.449675359086114,3.29422133621967,-0.458221166086452,-0.517190536167296,-0.644452166720837,0.226975800152325,-0.565845060824243,0.178012676103839,0.0907583720599391,2.63369872170684,-0.384711706440106,1.94508064295322,1.88539924228989,0.563515248797416,2.17697940902466,-0.476853862650794,-0.297563774098502,-0.644579436713602,-0.515156666879565,-0.48551402693301,0.989193769926235,-0.455326700619484,1.04462844066784,1.24555307533593,-0.847487547850667,-0.490986750038817,0.934884664803912,1.39872991277669,-0.0443806261696264,1.70693678165677,0.816783290040306,-0.439765002258775,2.29155367514665,-0.740964223509046,0.2597261058062,1.01247321951341,0.149180799414399,-0.445044818954859,2.01991583059584,-0.321813678624422,0.594279149687255,2.22508530464622,-0.539840567297763,2.22900940129253,1.25279560574937,1.22005675335398,-0.409470243074914,-0.584516259022239,1.68135367722379,0.575478547019595,0.155073569956876,-0.580575930301235,-0.450160947669504,2.01734270150961,2.08838864891929,1.49120550807878,1.96754301512666,-0.539511579136432,-0.772959880621827,0.162650614535994,1.50792129984227,1.58372759030278,0.332768908753638,0.801434588920059,0.794617918901734,1.90359604620914,-0.518588722594602,0.957325211741669,-0.504866704114067,1.36067310007857,0.761472590532223,-0.49611164884733,-0.64512693066382,-0.578189275152201,"HC"
"HD-20-1",-0.622803829285566,-0.533620848300046,-0.504092867637063,-0.470263139386551,0.235537073002947,-0.572718839555455,-0.378386851177617,-0.449675359086114,0.713150640432799,-0.458221166086452,-0.517190536167296,-0.644452166720837,1.0484777755422,-0.565845060824243,0.341482067819278,1.79382561444127,-0.443851632888024,-0.833853292576544,0.153093678158212,-0.492205304226604,-0.682404623927004,-0.695071002933568,-0.476853862650794,0.0444751417433366,-0.644579436713602,-0.515156666879565,-0.48551402693301,-0.827659933261152,-0.455326700619484,-0.450589165201014,3.08017730330093,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.553572550214445,-0.527954826294125,0.219885625358147,4.18737653933522,1.1911516361189,-0.740964223509046,-0.454763048708803,-0.782395946637642,-0.44670420852186,-0.445044818954859,4.29604418769545,-0.321813678624422,-0.397845830969093,-0.6152337154774,1.00004686622759,1.22534738646609,-0.49084846686413,-0.449673180451552,-0.409470243074914,2.46170059613568,0.897189344267929,-0.624231067142604,0.0869361951116248,-0.580575930301235,-0.753092682936152,-0.97424155118043,-0.569204097031386,-0.718784402270428,-0.717689049863235,1.96032637441818,0.780717366328973,-0.46119392711915,-0.682025256037862,2.74941917264001,3.10515249068732,-0.961557031633312,2.01812500495276,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.642471951986362,-0.583197955142975,1.1911679715962,2.24367732784138,1.98365868420622,"HC"
"HD-22-1",-0.622803829285566,-1.04634508615924,-0.504092867637063,0.524150480145295,0.0532550641922068,0.624536945059916,-0.378386851177617,-0.449675359086114,0.483135565415161,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.565845060824243,-0.530944400209749,-0.554462633501151,-0.443851632888024,-0.444290519176912,-1.00909137052066,-0.492205304226604,0.978870348788543,0.290000411609867,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,-0.827659933261152,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.112485046387543,1.61972916956607,0.608748846739054,0.57306425006232,-0.365992421510241,0.197426237999924,-0.454763048708803,0.257786892738838,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.910833690718389,0.326930772450902,1.22108770338693,-0.290119748753345,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.584516259022239,-0.554620084119104,-0.624231067142604,-0.147716209806923,-0.580575930301235,-0.753092682936152,-0.97424155118043,-0.569204097031386,-0.718784402270428,-0.717689049863235,-0.539511579136432,0.490754889827785,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,-0.961557031633312,-0.59759168014289,-0.645777537662684,0.971650536158374,-0.636684481310347,-0.504866704114067,0.39218769840115,-0.583197955142975,0.196837985427911,0.427631931018799,-0.578189275152201,"HC"
"HD-34-1",0.395872759589033,-1.04634508615924,0.786436818912924,-0.470263139386551,-0.73287211537662,-0.329258708274976,-0.378386851177617,1.42316285289355,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.565845060824243,0.998851432945386,-0.554462633501151,-0.443851632888024,-0.833853292576544,-0.408215359547939,-0.492205304226604,1.56619066735669,-0.695071002933568,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,0.417240798551941,-0.455326700619484,1.43495805816598,-0.67766395689567,-0.847487547850667,-0.490986750038817,0.596028590435532,0.498406415184104,-0.553572550214445,0.444758692702429,-0.76412761622564,-0.439765002258775,-1.06019125008981,-0.144471829102134,0.649289192098114,-0.782395946637642,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.385141884673935,1.05646135356011,-0.539840567297763,-0.261738299890798,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.584516259022239,0.500698605152851,0.209202616638547,-0.93969794690545,-0.580575930301235,0.0526346239717632,-0.529914210835997,-0.569204097031386,0.103687696657059,-0.717689049863235,-0.539511579136432,0.818737903527511,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,0.0479983627628007,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,0.270655874848821,0.0889424187101026,-0.64512693066382,-0.578189275152201,"HC"
"HD-39-1",-0.622803829285566,-0.860272646634306,1.0600161253267,-0.470263139386551,0.808419334470617,-1.12561333652074,-0.378386851177617,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,0.614826347389852,-0.565845060824243,0.0975899983485734,2.18296929769211,0.908904662845035,-0.588424802253687,1.17285889036352,-0.492205304226604,1.54690965900941,1.03751082981949,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,0.566190106642346,0.547953312423701,-0.455326700619484,1.63571964725448,-0.67766395689567,-0.847487547850667,-0.490986750038817,-0.575716818273268,2.42967287270044,-0.553572550214445,0.65096416991062,-0.76412761622564,-0.439765002258775,1.46105513803924,0.430666748417004,3.14443105899724,0.791383701525792,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.389781529794165,-0.6152337154774,-0.539840567297763,1.37466515776674,1.57584101072012,0.196502131371002,-0.409470243074914,0.126490190065129,-0.554620084119104,0.909367987668529,0.559783835170667,-0.580575930301235,-0.753092682936152,0.737971671464751,2.40183883523155,0.684493398902693,-0.717689049863235,-0.539511579136432,-0.772959880621827,-0.46119392711915,0.709431469616132,2.10602055075404,-0.427419269955464,1.41992494730194,1.52004467527634,0.651723490275343,-0.518588722594602,-0.636684481310347,-0.504866704114067,0.270750633853748,0.987976155173082,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"HD-40-1",-0.622803829285566,0.107025740839862,2.86335032380624,-0.470263139386551,-0.73287211537662,-0.0769198684037091,-0.378386851177617,-0.449675359086114,1.8994725366377,-0.458221166086452,-0.517190536167296,-0.644452166720837,1.4200950665363,-0.565845060824243,-0.530944400209749,0.767325635667055,-0.443851632888024,-0.833853292576544,0.891889804455061,-0.492205304226604,-0.682404623927004,-0.695071002933568,-0.476853862650794,-0.60138553636741,-0.0117854028023268,-0.515156666879565,-0.48551402693301,0.520258923650794,-0.455326700619484,0.576954518179411,-0.67766395689567,0.799947402717587,0.123047065320979,0.324498179483894,-0.607941775369872,-0.553572550214445,1.13079296584343,0.673912186541861,1.506023323709,0.473194077444841,0.614018194006858,0.393445425670452,-0.782395946637642,-0.44670420852186,-0.445044818954859,0.82728097580474,-0.321813678624422,-0.910833690718389,1.4013366247678,-0.539840567297763,0.961559012328485,0.439757281771494,-0.449673180451552,-0.409470243074914,-0.584516259022239,1.24499255788177,1.16386274258602,-0.0500910334320124,0.0251810591730819,-0.753092682936152,0.722820828756283,-0.569204097031386,-0.0869050595493685,0.0946617444803414,-0.539511579136432,-0.772959880621827,2.05418049792371,1.71217266110895,1.05783283688787,-0.427419269955464,0.665147960351048,1.47741158440535,0.773502549800807,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,0.721514932411404,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"HD-45-1",0.724592890720558,1.05995552642472,2.68086892505971,-0.470263139386551,0.797421315275294,-0.251921898332993,-0.378386851177617,-0.449675359086114,1.51348884196645,0.823023880944222,-0.517190536167296,0.812624969707108,1.55718038288276,-0.565845060824243,-0.530944400209749,0.645111424283625,0.654300811138991,-0.0160117527401816,1.47242134512179,1.92021028975926,2.33757108398342,0.528539093343005,0.696427662698493,-0.274265200985096,0.421399520750085,0.0674618623483595,-0.48551402693301,1.16433932350406,-0.455326700619484,0.481338044082447,-0.67766395689567,0.194614838367355,-0.490986750038817,1.8443643779877,-0.607941775369872,0.345662752735499,-0.527954826294125,1.00114257288296,2.9829480327216,2.27669873277418,1.54214488396631,2.36881724281674,1.50677551682298,-0.44670420852186,1.09315701697096,2.60524477429663,-0.321813678624422,1.95839815793538,3.34594225369321,-0.539840567297763,1.75147153515677,-0.49084846686413,0.975926495745466,-0.409470243074914,0.12128040305715,0.909305019083235,0.898330632978553,0.6250266544782,0.368082859476843,0.15975187398917,2.07066437110222,2.89254796000582,0.674364486202883,1.213987813336,0.5047396990552,-0.213247299257804,1.0316218306495,1.66104462225327,-0.592767931218722,-0.427419269955464,1.44910044955627,0.353980235329968,2.18422312141111,-0.518588722594602,1.52276944571483,-0.504866704114067,1.30905756770277,0.739069714585137,-0.469080794190159,-0.64512693066382,-0.578189275152201,"HC"
"HD-46-1",0.980750448710448,1.46591563523756,-0.504092867637063,0.0812775226730043,0.237395753992586,0.107880562038641,0.250179738498998,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,0.428784386248406,1.33184342369227,-0.565845060824243,0.425445308670788,1.06769586149344,2.01368895416119,-0.353995663449277,1.44068942326256,1.04504750169031,1.36002963485939,0.0766580544679865,0.871180320070736,0.162456695024531,-0.644579436713602,-0.515156666879565,2.01846359788841,1.35879637604222,-0.455326700619484,-0.450589165201014,0.49592877723869,-0.039741156192656,0.208269464537007,1.80297947807881,0.359999165528649,0.613626421292985,0.0745427686913009,1.26406809404881,1.31771329831182,1.14551588761964,0.91334251956915,-0.454763048708803,0.575960370377196,-0.44670420852186,1.39845331608918,0.669836049462433,-0.321813678624422,1.82437505453385,2.06608309628997,-0.539840567297763,1.42130474923164,0.568917032650172,1.65138214996515,0.57905068231455,0.665767704232785,0.574813662451712,1.93371727779659,2.77884014950262,-0.580575930301235,-0.753092682936152,0.613617947403143,1.36962011134216,0.414867981709183,1.22844298001776,-0.539511579136432,-0.275405271915992,1.66131981768268,-0.682025256037862,-0.592767931218722,0.300168617163098,2.0124310130688,2.20339684695864,1.09602733711078,-0.518588722594602,2.13884848204637,0.301874503996497,2.05346241170711,0.163836375141622,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"Control-2",-0.622803829285566,-1.04634508615924,-0.504092867637063,0.226066693643841,-0.73287211537662,-1.12561333652074,0.18343948763435,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.565845060824243,-0.0350254754816065,-0.554462633501151,-0.443851632888024,-0.833853292576544,0.131002751526999,1.94793963278374,-0.682404623927004,-0.695071002933568,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,0.904905379238093,-0.455326700619484,-0.450589165201014,2.38109846008406,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.553572550214445,-0.527954826294125,-0.76412761622564,-0.439765002258775,-1.06019125008981,0.186603598401467,-0.454763048708803,0.535405221390838,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,0.652774777357073,-0.6152337154774,-0.539840567297763,-1.16700857218029,-0.49084846686413,3.56892294499677,-0.409470243074914,0.533552184618796,-0.554620084119104,2.38133614083709,-0.93969794690545,-0.580575930301235,-0.753092682936152,-0.97424155118043,-0.569204097031386,-0.718784402270428,-0.717689049863235,-0.539511579136432,-0.772959880621827,-0.46119392711915,-0.682025256037862,-0.592767931218722,-0.427419269955464,0.00466478813371094,-0.59759168014289,-0.645777537662684,1.28191033030812,1.46439125920514,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"Control-3",-0.622803829285566,-0.825604509821845,-0.504092867637063,-0.470263139386551,-0.73287211537662,-1.12561333652074,-0.378386851177617,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.0289761638358728,-0.530944400209749,-0.554462633501151,-0.443851632888024,-0.833853292576544,1.19330369951797,-0.492205304226604,1.55388489003675,-0.695071002933568,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,-0.827659933261152,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.847487547850667,1.57402396723232,0.39999598221605,-0.607941775369872,-0.553572550214445,-0.527954826294125,-0.76412761622564,-0.439765002258775,-1.06019125008981,-0.740964223509046,-0.454763048708803,-0.782395946637642,-0.44670420852186,-0.445044818954859,-0.534409221752732,-0.321813678624422,-0.910833690718389,-0.6152337154774,-0.539840567297763,-1.16700857218029,-0.49084846686413,-0.449673180451552,-0.409470243074914,-0.584516259022239,-0.554620084119104,-0.624231067142604,0.372609412699106,-0.580575930301235,0.021427240459675,-0.97424155118043,-0.569204097031386,-0.718784402270428,-0.717689049863235,-0.539511579136432,-0.772959880621827,-0.46119392711915,-0.340192612884248,-0.592767931218722,-0.427419269955464,-0.961557031633312,-0.59759168014289,-0.645777537662684,-0.518588722594602,-0.636684481310347,-0.504866704114067,-0.687212598123554,-0.583197955142975,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
"Control-4",-0.622803829285566,-0.821058272594595,-0.504092867637063,-0.470263139386551,-0.73287211537662,0.557516329280401,-0.378386851177617,-0.449675359086114,-0.50884989360878,-0.458221166086452,-0.517190536167296,-0.644452166720837,-0.502737008274873,-0.565845060824243,-0.530944400209749,-0.554462633501151,-0.443851632888024,-0.833853292576544,-0.288560709067039,-0.492205304226604,-0.682404623927004,-0.695071002933568,-0.476853862650794,-0.60138553636741,-0.644579436713602,-0.515156666879565,-0.48551402693301,1.24075973847924,-0.455326700619484,-0.450589165201014,-0.67766395689567,-0.847487547850667,-0.490986750038817,-0.575716818273268,-0.607941775369872,-0.217906666258339,-0.527954826294125,0.708320104402424,-0.439765002258775,-1.06019125008981,2.73856371014679,-0.454763048708803,-0.321826072671131,0.335821805685475,-0.445044818954859,-0.534409221752732,-0.321813678624422,0.202485353391741,-0.6152337154774,-0.539840567297763,-1.16700857218029,-0.49084846686413,-0.449673180451552,-0.409470243074914,0.630137557566672,-0.554620084119104,0.0840626528606988,-0.476880528634079,-0.580575930301235,-0.753092682936152,-0.97424155118043,-0.569204097031386,-0.718784402270428,-0.717689049863235,-0.539511579136432,-0.772959880621827,-0.46119392711915,-0.333152437880724,-0.592767931218722,-0.427419269955464,-0.961557031633312,-0.59759168014289,-0.645777537662684,-0.518588722594602,1.2327838044733,-0.504866704114067,1.133111983375,-0.583197955142975,-0.848603703086092,-0.64512693066382,-0.578189275152201,"HC"
